"","participant","context","environment","nLL","kernel","acq","R2","kError","lambda","beta","tau","p","ModelName","contextOrder","meanScore"
"582",52,"Spatial","Smooth",215.851346548641,"BMT","UCB",0.696483755131648,2.74492418771208,NA,0.163344490544895,0.0257086652461074,NA,"BMT-UCB","Conceptual First",89.345
"583",53,"Conceptual","Rough",446.567865046828,"RBF","UCB",0.372065064012251,NA,0.646376448588914,0.164949242072033,0.054060941195091,NA,"RBF-UCB","Spatial First",78.355
"584",53,"Conceptual","Rough",464.502545604316,"BMT","UCB",0.346846472686504,2.79084928046016,NA,0.100741845732792,0.0414751538227608,NA,"BMT-UCB","Spatial First",78.355
"585",53,"Conceptual","Rough",440.065705234753,"SimKernel","UCB",0.381207981864053,NA,0.428306782379206,0.15210389054843,0.053015344621115,0.600485758129381,"SimKernel-UCB","Spatial First",78.355
"586",53,"Spatial","Rough",542.94061189217,"RBF","UCB",0.236551921760182,NA,1.52709356829413,0.00673794699909269,0.0865980368784517,NA,"RBF-UCB","Spatial First",72.73
"587",53,"Spatial","Rough",655.553302556039,"BMT","UCB",0.0782032177037238,4.32882400989265,NA,0.00742137737454445,0.0491664476292063,NA,"BMT-UCB","Spatial First",72.73
"588",53,"Spatial","Rough",544.579915425196,"SimKernel","UCB",0.234246838838537,NA,2.40416101816743,0.00673794699963938,0.0861532231539551,1.99475454905155,"SimKernel-UCB","Spatial First",72.73
"589",55,"Conceptual","Smooth",300.828306566813,"RBF","UCB",0.576994633486389,NA,0.756012502881732,0.0729390253610952,0.0592670378498444,NA,"RBF-UCB","Spatial First",92.015
"590",55,"Conceptual","Smooth",259.280529338878,"BMT","UCB",0.63541643871709,3.10046918398113,NA,0.00673794699944134,0.0478142252107218,NA,"BMT-UCB","Spatial First",92.015
"591",55,"Conceptual","Smooth",270.424839317534,"SimKernel","UCB",0.61974602863879,NA,0.850985741066115,0.0689945225440177,0.0471258285086716,0.489058536136215,"SimKernel-UCB","Spatial First",92.015
"592",55,"Spatial","Smooth",310.988401014088,"RBF","UCB",0.562708163823574,NA,1.51040624398433,0.182881834574306,0.0342907000650746,NA,"RBF-UCB","Spatial First",90.175
"593",55,"Spatial","Smooth",388.582849512852,"BMT","UCB",0.453599853833631,5.72583088269311,NA,0.304987193550639,0.00673794700008861,NA,"BMT-UCB","Spatial First",90.175
"594",55,"Spatial","Smooth",300.806237834441,"SimKernel","UCB",0.577025665114801,NA,1.94697075421315,0.182440671833727,0.0283017293200476,1.42124094826826,"SimKernel-UCB","Spatial First",90.175
"595",56,"Conceptual","Smooth",552.496818457136,"BMT","UCB",0.223114600297233,1.05556735383618,NA,0.00673794699908562,0.10414534958302,NA,"BMT-UCB","Conceptual First",73.625
"596",56,"Conceptual","Smooth",506.030260205753,"SimKernel","UCB",0.288452878227494,NA,1.42573311643357,0.0149564660514708,0.0905309839431746,0.935217058757768,"SimKernel-UCB","Conceptual First",73.625
"597",56,"Conceptual","Smooth",542.819277783081,"RBF","UCB",0.236722533960449,NA,1.62183745084519,0.00673794699945915,0.0984446304909333,NA,"RBF-UCB","Conceptual First",73.625
"598",56,"Spatial","Smooth",429.01859387105,"BMT","UCB",0.396741717517622,3.8239598400771,NA,0.231577826855751,0.0188884179467765,NA,"BMT-UCB","Conceptual First",89.45
"599",56,"Spatial","Smooth",347.501310437221,"SimKernel","UCB",0.511366065038796,NA,7.83296636795566,0.202009694609508,0.0458392757507132,1.92760611686127,"SimKernel-UCB","Conceptual First",89.45
"600",56,"Spatial","Smooth",354.571553021171,"RBF","UCB",0.501424345824618,NA,2.43864420157794,0.189280753005854,0.046794582935025,NA,"RBF-UCB","Conceptual First",89.45
"601",57,"Conceptual","Rough",422.556053686153,"SimKernel","UCB",0.405828924804461,NA,0.574367694305007,0.0374199614081091,0.0754862423688976,0.680583116015098,"SimKernel-UCB","Spatial First",75.64
"602",57,"Conceptual","Rough",424.946368440809,"RBF","UCB",0.402467818330088,NA,0.755979555208004,0.0187731190123798,0.0784033057789023,NA,"RBF-UCB","Spatial First",75.64
"603",57,"Conceptual","Rough",406.455386398607,"BMT","UCB",0.428468644931894,2.45854422411399,NA,0.00673794699908554,0.0582805595299303,NA,"BMT-UCB","Spatial First",75.64
"604",57,"Spatial","Rough",423.913219363151,"SimKernel","UCB",0.403920565942989,NA,0.544993902879666,0.0690271308249372,0.0705773670003614,0.754989136355729,"SimKernel-UCB","Spatial First",73.02
"605",57,"Spatial","Rough",431.260795457516,"RBF","UCB",0.393588878229641,NA,0.771687478188935,0.042390310274239,0.0753009805908697,NA,"RBF-UCB","Spatial First",73.02
"606",57,"Spatial","Rough",419.283509569313,"BMT","UCB",0.410430565319524,3.04128951900609,NA,0.00673794699908861,0.0520106903071156,NA,"BMT-UCB","Spatial First",73.02
"607",59,"Conceptual","Smooth",295.675647814908,"RBF","UCB",0.584239969966668,NA,0.760190585994484,0.00673794699909218,0.0679311659513489,NA,"RBF-UCB","Spatial First",75.78
"608",59,"Conceptual","Smooth",308.162793993363,"BMT","UCB",0.566681350213731,2.77526754789007,NA,0.00673794699908559,0.0487685753179035,NA,"BMT-UCB","Spatial First",75.78
"609",59,"Conceptual","Smooth",291.905586691775,"SimKernel","UCB",0.589541186814807,NA,0.631732318950674,0.00673794700180597,0.0659169941519941,0.987093195425256,"SimKernel-UCB","Spatial First",75.78
"610",59,"Spatial","Smooth",690.688328985208,"RBF","UCB",0.0287986091356289,NA,1.08105871397825,0.00673794699909793,0.237639074650787,NA,"RBF-UCB","Spatial First",52.18
"611",59,"Spatial","Smooth",701.666602854134,"BMT","UCB",0.0133616683283972,0.198664964566602,NA,0.00673794699908569,0.282551530373822,NA,"BMT-UCB","Spatial First",52.18
"612",59,"Spatial","Smooth",693.083529269686,"SimKernel","UCB",0.0254306329442529,NA,1.14278989758529,0.00673794700503564,0.23254285523583,1.6294526572711,"SimKernel-UCB","Spatial First",52.18
"613",6,"Conceptual","Rough",333.99285283595,"BMT","UCB",0.530360787057717,2.63050572577215,NA,0.00673794699908966,0.0534265743684702,NA,"BMT-UCB","Conceptual First",84.195
"614",6,"Conceptual","Rough",350.618758904025,"RBF","UCB",0.506982510025848,NA,0.86979227089941,0.00673794699942291,0.0732923042417871,NA,"RBF-UCB","Conceptual First",84.195
"615",6,"Conceptual","Rough",349.250231178199,"SimKernel","UCB",0.508906845467727,NA,0.764403832991391,0.00673794700205662,0.0707228527812735,0.92283015936104,"SimKernel-UCB","Conceptual First",84.195
"616",6,"Spatial","Rough",284.591523093305,"BMT","UCB",0.599825751417399,4.90560363659661,NA,0.294338559843312,0.00673794699909546,NA,"BMT-UCB","Conceptual First",89.025
"617",6,"Spatial","Rough",285.85333202579,"RBF","UCB",0.598051477061214,NA,1.21795529471453,0.155007937532165,0.032032997941019,NA,"RBF-UCB","Conceptual First",89.025
"618",6,"Spatial","Rough",298.088244152283,"SimKernel","UCB",0.580847532567449,NA,1.5284397014109,0.150570728494821,0.025709492291975,1.17823553757966,"SimKernel-UCB","Conceptual First",89.025
"619",60,"Conceptual","Smooth",407.583255664533,"RBF","UCB",0.42688270789805,NA,1.19366275841101,0.00673794699912128,0.0607329165861941,NA,"RBF-UCB","Conceptual First",77.455
"620",60,"Conceptual","Smooth",435.152687977783,"BMT","UCB",0.388116349926851,1.48051894340812,NA,0.0067379469990855,0.0716430444165228,NA,"BMT-UCB","Conceptual First",77.455
"621",60,"Conceptual","Smooth",394.93273931761,"SimKernel","UCB",0.444671048247359,NA,1.63892639357275,0.00673794700405418,0.0478838168580497,0.723354029607541,"SimKernel-UCB","Conceptual First",77.455
"622",60,"Spatial","Smooth",321.351410424564,"RBF","UCB",0.548136368223984,NA,2.03056294574664,0.195288192434365,0.0415839732754763,NA,"RBF-UCB","Conceptual First",88.58
"623",60,"Spatial","Smooth",418.731759410292,"BMT","UCB",0.411206400814874,2.67175046824326,NA,0.169809044870877,0.032188081955055,NA,"BMT-UCB","Conceptual First",88.58
"624",60,"Spatial","Smooth",321.540206796159,"SimKernel","UCB",0.547870894940321,NA,4.12318290939122,0.19528802673442,0.0415839773677078,1.99999999971414,"SimKernel-UCB","Conceptual First",88.58
"625",61,"Conceptual","Rough",349.217391753448,"BMT","UCB",0.508953022149242,4.31545923559935,NA,0.00673794699908981,0.0212269679533524,NA,"BMT-UCB","Spatial First",75.925
"626",61,"Conceptual","Rough",359.871527812371,"SimKernel","UCB",0.493971863029199,NA,0.588890006080081,0.0067379471961191,0.0556411480960708,0.483885631681068,"SimKernel-UCB","Spatial First",75.925
"627",61,"Conceptual","Rough",361.6478574012,"RBF","UCB",0.491474102903674,NA,0.69331271876515,0.00673794699909046,0.062410235304034,NA,"RBF-UCB","Spatial First",75.925
"628",61,"Spatial","Rough",366.808207915969,"BMT","UCB",0.48421795076244,9.45637497689849,NA,0.0458925932165813,0.00673794699910262,NA,"BMT-UCB","Spatial First",84.705
"629",61,"Spatial","Rough",378.675226387596,"SimKernel","UCB",0.46753131460342,NA,0.575556628146497,0.108048692199863,0.0457749315840828,0.870667951329809,"SimKernel-UCB","Spatial First",84.705
"630",61,"Spatial","Rough",421.569699758906,"RBF","UCB",0.407215872094325,NA,0.677449064452951,0.119632392735037,0.0473359381055836,NA,"RBF-UCB","Spatial First",84.705
"631",64,"Conceptual","Smooth",128.774012881221,"SimKernel","UCB",0.818926286765001,NA,0.425490619303996,0.0141470057565628,0.0553879745445987,0.000100005056625445,"SimKernel-UCB","Conceptual First",87.31
"632",64,"Conceptual","Smooth",99.7756760412965,"BMT","UCB",0.859701878142181,6.9517494651655,NA,0.126372597482768,0.00673794699945445,NA,"BMT-UCB","Conceptual First",87.31
"633",64,"Conceptual","Smooth",127.912405345636,"RBF","UCB",0.820137823722877,NA,0.459278175270244,0.107809454833597,0.0492553635481067,NA,"RBF-UCB","Conceptual First",87.31
"634",64,"Spatial","Smooth",290.161937623456,"SimKernel","UCB",0.591992993699715,NA,1.39484982579303,0.165779522697049,0.0266686618810216,1.21075007356106,"SimKernel-UCB","Conceptual First",91.69
"635",64,"Spatial","Smooth",257.139241799629,"BMT","UCB",0.638427379179071,6.18473622604241,NA,0.278041839458824,0.00673794699909911,NA,"BMT-UCB","Conceptual First",91.69
"636",64,"Spatial","Smooth",283.673999749652,"RBF","UCB",0.601115913578987,NA,1.33887135260064,0.140829785473913,0.0355647113484259,NA,"RBF-UCB","Conceptual First",91.69
"637",66,"Conceptual","Rough",710.394579455515,"BMT","UCB",0.00108895043384749,0.486993929823506,NA,0.00673794699908565,0.408536690143437,NA,"BMT-UCB","Conceptual First",49.57
"638",66,"Conceptual","Rough",712.217353236707,"RBF","UCB",-0.00147411652013618,NA,0.774683510878304,0.00673794703281027,0.35562174792544,NA,"RBF-UCB","Conceptual First",49.57
"639",66,"Conceptual","Rough",713.56682894298,"SimKernel","UCB",-0.00337166224064434,NA,0.793242317229478,0.00673794725187635,0.351016865761885,1.44598259144225,"SimKernel-UCB","Conceptual First",49.57
"640",66,"Spatial","Rough",713.908193589096,"BMT","UCB",-0.0038516671939437,2.11608034218905,NA,0.309265453003694,0.881732309046792,NA,"BMT-UCB","Conceptual First",50.25
"641",66,"Spatial","Rough",714.368130625121,"RBF","UCB",-0.00449840099608312,NA,1.5663671093603,0.123608279407548,1.20584122939867,NA,"RBF-UCB","Conceptual First",50.25
"642",66,"Spatial","Rough",714.707908539034,"SimKernel","UCB",-0.00497617478887613,NA,30.2384444417473,0.00673795216543412,0.897425452990402,0.401782394449926,"SimKernel-UCB","Conceptual First",50.25
"643",67,"Conceptual","Smooth",534.949511520259,"RBF","UCB",0.247788491816519,NA,0.923444388685716,0.0747179477653263,0.0897160112412796,NA,"RBF-UCB","Spatial First",80.71
"644",67,"Conceptual","Smooth",529.30265638791,"SimKernel","UCB",0.25572873537993,NA,0.832743543027005,0.0763000113755025,0.0810057289596202,0.928388417214851,"SimKernel-UCB","Spatial First",80.71
"645",67,"Conceptual","Smooth",581.058154430003,"BMT","UCB",0.182953491360371,2.03386572028614,NA,0.0925300211895517,0.0628127964007115,NA,"BMT-UCB","Spatial First",80.71
"646",67,"Spatial","Smooth",503.518604059147,"RBF","UCB",0.291984607142822,NA,1.23071818090103,0.0658896031613447,0.0888297773602299,NA,"RBF-UCB","Spatial First",77.96
"647",67,"Spatial","Smooth",505.951988040513,"SimKernel","UCB",0.288562939499064,NA,1.37072671286416,0.0704342703600847,0.0867718540116392,1.76892510914795,"SimKernel-UCB","Spatial First",77.96
"648",67,"Spatial","Smooth",572.078003133627,"BMT","UCB",0.195580801050151,2.12070424714729,NA,0.0295235456512785,0.0800356970949581,NA,"BMT-UCB","Spatial First",77.96
"649",69,"Conceptual","Rough",257.225588397609,"SimKernel","UCB",0.638305964160843,NA,1.20103090588098,0.138863488058159,0.0354400986769912,0.958251015882601,"SimKernel-UCB","Spatial First",87.4
"650",69,"Conceptual","Rough",281.443344593115,"RBF","UCB",0.604252517021744,NA,1.45132140196881,0.09344370455707,0.0460409554798324,NA,"RBF-UCB","Spatial First",87.4
"651",69,"Conceptual","Rough",262.531813917348,"BMT","UCB",0.630844691994014,4.5569893077749,NA,0.182153831669241,0.016260848020427,NA,"BMT-UCB","Spatial First",87.4
"652",69,"Spatial","Rough",321.367773502448,"SimKernel","UCB",0.548113359518997,NA,2.35519479202019,0.13415942722406,0.0353540680861876,1.54924253309286,"SimKernel-UCB","Spatial First",81.535
"653",69,"Spatial","Rough",317.483628232578,"RBF","UCB",0.55357499413784,NA,1.86828773276367,0.107283427825083,0.0423241263319299,NA,"RBF-UCB","Spatial First",81.535
"654",69,"Spatial","Rough",380.795429619342,"BMT","UCB",0.464550021535081,2.96061770127398,NA,0.00673794699908573,0.049949848206839,NA,"BMT-UCB","Spatial First",81.535
"655",7,"Conceptual","Smooth",392.83485330718,"RBF","UCB",0.447620960278156,NA,1.80287667267867,0.00673794699917394,0.0415542083938008,NA,"RBF-UCB","Spatial First",87.49
"656",7,"Conceptual","Smooth",329.089495954528,"SimKernel","UCB",0.537255571323348,NA,6.49468076085668,0.00673794700071307,0.0284659781294702,1.23424269646442,"SimKernel-UCB","Spatial First",87.49
"657",7,"Conceptual","Smooth",415.263542185326,"BMT","UCB",0.416083184237082,3.29888404639695,NA,0.0449210198882584,0.04019213007641,NA,"BMT-UCB","Spatial First",87.49
"658",7,"Spatial","Smooth",392.50349757836,"RBF","UCB",0.448086891337356,NA,1.73402165694259,0.0466516880541663,0.038903375202353,NA,"RBF-UCB","Spatial First",83.805
"659",7,"Spatial","Smooth",310.792764897694,"SimKernel","UCB",0.562983254715329,NA,4.63878800740158,0.0668316203070729,0.027391163833247,1.75773893102126,"SimKernel-UCB","Spatial First",83.805
"660",7,"Spatial","Smooth",429.12888651896,"BMT","UCB",0.396586631108084,2.95524949615042,NA,0.0148951842823219,0.0537939302586654,NA,"BMT-UCB","Spatial First",83.805
"661",70,"Conceptual","Rough",501.347467352744,"SimKernel","UCB",0.295037519578903,NA,0.56425467781146,0.0067379470532672,0.0641452329637683,1.10926102856055,"SimKernel-UCB","Conceptual First",58.54
"662",70,"Conceptual","Rough",516.631885851818,"BMT","UCB",0.273545555864005,1.01747103045917,NA,0.00673794699908548,0.0641823574526176,NA,"BMT-UCB","Conceptual First",58.54
"663",70,"Conceptual","Rough",501.803231835309,"RBF","UCB",0.294396652952383,NA,0.760907047729707,0.00673794699908861,0.0650445910804304,NA,"RBF-UCB","Conceptual First",58.54
"664",70,"Spatial","Rough",240.143795695498,"SimKernel","UCB",0.662325279580753,NA,1.06504427164446,0.0241123456809129,0.0541657929483942,1.18570594026162,"SimKernel-UCB","Conceptual First",87.915
"665",70,"Spatial","Rough",253.429425433644,"BMT","UCB",0.643643883734447,2.13384530739543,NA,0.00673794699908676,0.0575347455288682,NA,"BMT-UCB","Conceptual First",87.915
"666",70,"Spatial","Rough",237.914172333603,"RBF","UCB",0.665460432180418,NA,0.984391279419551,0.00673794700072849,0.0582935146961756,NA,"RBF-UCB","Conceptual First",87.915
"667",72,"Conceptual","Smooth",260.329975727516,"BMT","UCB",0.633940774876382,2.46848335841024,NA,0.00673794699908548,0.0498129373668883,NA,"BMT-UCB","Conceptual First",86.28
"668",72,"Conceptual","Smooth",286.637125981183,"RBF","UCB",0.596949356542185,NA,0.833501680669543,0.00673794699909302,0.056757692518923,NA,"RBF-UCB","Conceptual First",86.28
"669",72,"Conceptual","Smooth",247.879655292317,"SimKernel","UCB",0.65144761264377,NA,1.54349167670967,0.0255760701538191,0.0303155242975327,0.410777725365198,"SimKernel-UCB","Conceptual First",86.28
"670",72,"Spatial","Smooth",333.948079544604,"BMT","UCB",0.530423744372912,2.97982460390319,NA,0.114658940750926,0.0359597818047459,NA,"BMT-UCB","Conceptual First",87.955
"671",72,"Spatial","Smooth",332.028997313706,"RBF","UCB",0.533122234058656,NA,1.06613974789259,0.0463075534462633,0.0594230626455708,NA,"RBF-UCB","Conceptual First",87.955
"672",72,"Spatial","Smooth",323.112132412918,"SimKernel","UCB",0.545660554499829,NA,0.867189346068685,0.0819247943745276,0.0518638640175715,0.961646807073833,"SimKernel-UCB","Conceptual First",87.955
"673",76,"Conceptual","Smooth",468.294477903112,"RBF","UCB",0.341514502001456,NA,1.05786325535614,0.00673794699909409,0.0771205670659953,NA,"RBF-UCB","Conceptual First",77.115
"674",76,"Conceptual","Smooth",468.762265151389,"SimKernel","UCB",0.34085672973705,NA,1.12728011920239,0.00673794699919171,0.0762671993201154,1.69266796814337,"SimKernel-UCB","Conceptual First",77.115
"675",76,"Conceptual","Smooth",525.036773992499,"BMT","UCB",0.26172714412932,0.913665594609895,NA,0.00673794699908551,0.0930696505052347,NA,"BMT-UCB","Conceptual First",77.115
"676",76,"Spatial","Smooth",486.996210803677,"RBF","UCB",0.315217331132377,NA,1.16445182384528,0.0185320200745438,0.0712575288408358,NA,"RBF-UCB","Conceptual First",75.755
"677",76,"Spatial","Smooth",493.020161880749,"SimKernel","UCB",0.306746839567612,NA,1.23402770838818,0.0125666657642358,0.0662408399012923,1.16561226827005,"SimKernel-UCB","Conceptual First",75.755
"678",76,"Spatial","Smooth",515.899155402928,"BMT","UCB",0.274575874172896,1.85663224225896,NA,0.00673794699908563,0.0720206967861272,NA,"BMT-UCB","Conceptual First",75.755
"679",78,"Conceptual","Rough",459.244154320815,"RBF","UCB",0.354240483434809,NA,0.918959883915608,0.00673794699914756,0.0731144596669582,NA,"RBF-UCB","Conceptual First",73.17
"680",78,"Conceptual","Rough",477.185326116489,"BMT","UCB",0.329012764548498,2.31067715596964,NA,0.0067379469990867,0.063446756411379,NA,"BMT-UCB","Conceptual First",73.17
"681",78,"Conceptual","Rough",447.062311246392,"SimKernel","UCB",0.371369805649583,NA,0.747325137424823,0.0707648624880541,0.0606040841498765,0.672461273023443,"SimKernel-UCB","Conceptual First",73.17
"682",78,"Spatial","Rough",317.884908246716,"RBF","UCB",0.553010740057525,NA,1.54356477563762,0.0701291639994397,0.0361552897090233,NA,"RBF-UCB","Conceptual First",80.41
"683",78,"Spatial","Rough",443.990668075295,"BMT","UCB",0.37568895220935,3.73182878682005,NA,0.0145549505478549,0.0430836634063978,NA,"BMT-UCB","Conceptual First",80.41
"684",78,"Spatial","Rough",315.656762165503,"SimKernel","UCB",0.556143815400352,NA,2.31478691672342,0.0861718606050684,0.0331707745164079,1.78037910338294,"SimKernel-UCB","Conceptual First",80.41
"685",80,"Conceptual","Smooth",463.971560148054,"BMT","UCB",0.347593110195797,1.24472286348119,NA,0.00673794699908549,0.0704801045381631,NA,"BMT-UCB","Conceptual First",80.85
"686",80,"Conceptual","Smooth",397.53041430591,"SimKernel","UCB",0.441018365183557,NA,1.26663737558691,0.00673794701152563,0.0476314559403597,0.887833459857018,"SimKernel-UCB","Conceptual First",80.85
"687",80,"Conceptual","Smooth",406.763202635525,"RBF","UCB",0.42803581358832,NA,1.06863966673903,0.00673794699909378,0.0571172742000562,NA,"RBF-UCB","Conceptual First",80.85
"688",80,"Spatial","Smooth",397.693268470878,"BMT","UCB",0.440789370158033,2.81525502151598,NA,0.0111700854130678,0.0504524190554496,NA,"BMT-UCB","Conceptual First",85.165
"689",80,"Spatial","Smooth",344.848794332611,"SimKernel","UCB",0.515095862144058,NA,3.43421367868649,0.0587216007783442,0.0421036478412186,1.44292444157716,"SimKernel-UCB","Conceptual First",85.165
"690",80,"Spatial","Smooth",350.14980965212,"RBF","UCB",0.507641916224827,NA,2.92457211025819,0.0664525545762152,0.0456470183933839,NA,"RBF-UCB","Conceptual First",85.165
"691",82,"Conceptual","Rough",646.555460794023,"BMT","UCB",0.0908554025855597,1.87579459724316,NA,0.00673794699908708,0.112334506060681,NA,"BMT-UCB","Conceptual First",65.92
"692",82,"Conceptual","Rough",630.466843223232,"SimKernel","UCB",0.113478179178288,NA,0.54145368503444,0.00673794700081231,0.128172824133714,0.365051609412763,"SimKernel-UCB","Conceptual First",65.92
"693",82,"Conceptual","Rough",634.396983939213,"RBF","UCB",0.107951868729028,NA,0.794165100016841,0.00673794699908731,0.142619103522473,NA,"RBF-UCB","Conceptual First",65.92
"694",82,"Spatial","Rough",309.703521826697,"BMT","UCB",0.564514878084578,2.82598571313994,NA,0.0534319317613504,0.0389544287035445,NA,"BMT-UCB","Conceptual First",81.575
"695",82,"Spatial","Rough",331.658126211817,"SimKernel","UCB",0.533643729087413,NA,0.353803937260389,0.15936410638177,0.0428903787487513,0.922429787957543,"SimKernel-UCB","Conceptual First",81.575
"696",82,"Spatial","Rough",325.81770204582,"RBF","UCB",0.54185615694411,NA,0.60452897536386,0.155222645695175,0.0436926361105893,NA,"RBF-UCB","Conceptual First",81.575
"697",83,"Conceptual","Smooth",453.389755364513,"SimKernel","UCB",0.362472561740504,NA,1.65310340163662,0.0067379470009966,0.070842485597043,0.951671764506641,"SimKernel-UCB","Spatial First",82.425
"698",83,"Conceptual","Smooth",461.331955545006,"RBF","UCB",0.351304751980129,NA,1.33007212126035,0.013214079038605,0.078590240610824,NA,"RBF-UCB","Spatial First",82.425
"699",83,"Conceptual","Smooth",482.498907596818,"BMT","UCB",0.321541148904219,3.18099833905449,NA,0.0642498778789938,0.0464077400826741,NA,"BMT-UCB","Spatial First",82.425
"700",83,"Spatial","Smooth",356.922463513553,"SimKernel","UCB",0.498118647082968,NA,0.398858871540921,0.210673741878257,0.0360056569136696,0.573954084793942,"SimKernel-UCB","Spatial First",86.89
"701",83,"Spatial","Smooth",352.499920834244,"RBF","UCB",0.504337341421719,NA,0.586929198483221,0.243029173780045,0.0363816537609608,NA,"RBF-UCB","Spatial First",86.89
"702",83,"Spatial","Smooth",366.447142527328,"BMT","UCB",0.484725657629524,2.98178852348376,NA,0.153393261110455,0.0283051101948814,NA,"BMT-UCB","Spatial First",86.89
"703",84,"Conceptual","Smooth",469.44705190264,"RBF","UCB",0.339893826764247,NA,0.957445585755693,0.00673794699912553,0.0737731325787176,NA,"RBF-UCB","Conceptual First",73.615
"704",84,"Conceptual","Smooth",498.270787258065,"BMT","UCB",0.299363748735819,2.11827218611453,NA,0.0067379469990856,0.065598755478262,NA,"BMT-UCB","Conceptual First",73.615
"705",84,"Conceptual","Smooth",467.107299108705,"SimKernel","UCB",0.343183836269818,NA,0.872887230848517,0.0408427412521306,0.0651382111683622,0.542350005602136,"SimKernel-UCB","Conceptual First",73.615
"706",84,"Spatial","Smooth",383.440354525865,"RBF","UCB",0.460830898683068,NA,4.02645110675779,0.00673794699973477,0.0247396162843053,NA,"RBF-UCB","Conceptual First",89.945
"707",84,"Spatial","Smooth",320.024388852398,"BMT","UCB",0.550002340389009,4.10809264404496,NA,0.167546835113642,0.0227059797548641,NA,"BMT-UCB","Conceptual First",89.945
"708",84,"Spatial","Smooth",321.70608351357,"SimKernel","UCB",0.547637649796455,NA,0.225709210496826,0.336101180191818,0.0213232409715363,0.213661683460917,"SimKernel-UCB","Conceptual First",89.945
"709",86,"Conceptual","Rough",535.553183993533,"BMT","UCB",0.24693964651095,2.38583944771674,NA,0.00673794699908557,0.0600410971029768,NA,"BMT-UCB","Conceptual First",73.235
"710",86,"Conceptual","Rough",495.239540738824,"SimKernel","UCB",0.303626092128627,NA,0.849782149730904,0.00673794699942752,0.0815308440581807,1.77852707565525,"SimKernel-UCB","Conceptual First",73.235
"711",86,"Conceptual","Rough",494.261892361858,"RBF","UCB",0.305000798235042,NA,0.9290365294455,0.00673794699908942,0.0817527603944892,NA,"RBF-UCB","Conceptual First",73.235
"712",86,"Spatial","Rough",362.853886969394,"BMT","UCB",0.48977826189276,1.8603836668549,NA,0.033130292870481,0.0516669550604601,NA,"BMT-UCB","Conceptual First",80.08
"713",86,"Spatial","Rough",315.069787543277,"SimKernel","UCB",0.556969181264498,NA,0.829009311559428,0.0969585722313654,0.0433265585954994,1.10462981451561,"SimKernel-UCB","Conceptual First",80.08
"714",86,"Spatial","Rough",328.409014822531,"RBF","UCB",0.538212420011993,NA,0.98983782263663,0.0627509272717991,0.0491535204232477,NA,"RBF-UCB","Conceptual First",80.08
"715",87,"Conceptual","Smooth",297.854237094369,"BMT","UCB",0.581176578202913,2.57706527652989,NA,0.0698608703556099,0.0413851500218905,NA,"BMT-UCB","Spatial First",85.4
"716",87,"Conceptual","Smooth",275.596222363752,"SimKernel","UCB",0.612474363263238,NA,2.12468253751207,0.0239307841293154,0.0364434587611503,1.17551955700654,"SimKernel-UCB","Spatial First",85.4
"717",87,"Conceptual","Smooth",282.675551216991,"RBF","UCB",0.602519867523092,NA,1.49182386815979,0.00673794699915626,0.0426786516143664,NA,"RBF-UCB","Spatial First",85.4
"718",87,"Spatial","Smooth",464.557814938587,"BMT","UCB",0.346768756512561,2.10104671601473,NA,0.0644149408281287,0.0561095606644603,NA,"BMT-UCB","Spatial First",85.235
"719",87,"Spatial","Smooth",356.765356050874,"SimKernel","UCB",0.498339561466295,NA,1.69607056940215,0.0944209229274239,0.0496972077316813,1.02497664877346,"SimKernel-UCB","Spatial First",85.235
"720",87,"Spatial","Smooth",378.446399255135,"RBF","UCB",0.467853076561727,NA,1.40318381115187,0.0769592328395314,0.0596624518146135,NA,"RBF-UCB","Spatial First",85.235
"721",88,"Conceptual","Smooth",688.344099848197,"SimKernel","UCB",0.0320949129861881,NA,0.398467956703694,0.00673794699941971,0.183566176623383,0.000100000002516866,"SimKernel-UCB","Conceptual First",58.88
"722",88,"Conceptual","Smooth",693.846474853188,"BMT","UCB",0.0243578280614198,2.56677227524911,NA,0.00673794699909303,0.122366528462763,NA,"BMT-UCB","Conceptual First",58.88
"723",88,"Conceptual","Smooth",692.280190724186,"RBF","UCB",0.0265602358056046,NA,0.789724059688904,0.00673794699915934,0.213402757812312,NA,"RBF-UCB","Conceptual First",58.88
"724",88,"Spatial","Smooth",613.029830362163,"SimKernel","UCB",0.137996982280219,NA,1.10132422655233,0.0530668265860955,0.116379943531663,1.06747537230851,"SimKernel-UCB","Conceptual First",67.245
"725",88,"Spatial","Smooth",661.657731283175,"BMT","UCB",0.0696195636568432,2.33291530295885,NA,0.0405477987521715,0.089244490078688,NA,"BMT-UCB","Conceptual First",67.245
"726",88,"Spatial","Smooth",616.320288392906,"RBF","UCB",0.13337015237456,NA,1.19370996840993,0.021014089181184,0.126294899655118,NA,"RBF-UCB","Conceptual First",67.245
"727",90,"Conceptual","Rough",496.032735254456,"RBF","UCB",0.302510753147961,NA,1.26074149427144,0.0215390893926379,0.084988967077193,NA,"RBF-UCB","Conceptual First",78.215
"728",90,"Conceptual","Rough",481.153009768679,"SimKernel","UCB",0.323433663643204,NA,1.50638233261106,0.0717667911488137,0.0670817265106417,0.869073115377542,"SimKernel-UCB","Conceptual First",78.215
