"","participant","context","environment","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","p","roundnLL","contextOrder","meanScore"
"6625",91,"Spatial","Smooth",9,621.994282549361,0.125391747665446,"RBF","UCB",NA,1.47608369681058,0.00673794699908904,0.135635541556406,NA,38.0958180464206,"Spatial First",70.4
"6626",91,"Spatial","Smooth",8,610.731201353725,0.141229166170391,"BMT","UCB",6.7453408724851,NA,0.303977679975835,0.0100628878175272,NA,34.2106753257316,"Spatial First",70.4
"6627",91,"Spatial","Smooth",9,610.731201353725,0.141229166170391,"BMT","UCB",7.25218114160276,NA,0.2779069040327,0.0101362741240635,NA,45.0424942385839,"Spatial First",70.4
"6628",91,"Spatial","Smooth",3,621.994282549361,0.125391747665446,"RBF","UCB",NA,1.37270330914707,0.00673794699914504,0.121316692004958,NA,70.295014097584,"Spatial First",70.4
"6629",91,"Spatial","Smooth",2,619.036302804499,0.129551068044552,"SimKernel","UCB",NA,1.94922883655558,0.00673794704285964,0.114124505957408,1.99999999997976,82.0135750016216,"Spatial First",70.4
"6630",91,"Spatial","Smooth",3,619.036302804499,0.129551068044552,"SimKernel","UCB",NA,1.88431437117816,0.00673794704659181,0.121316644748799,1.99999999998931,70.2950173222383,"Spatial First",70.4
"6631",91,"Spatial","Smooth",4,619.036302804499,0.129551068044552,"SimKernel","UCB",NA,1.94841997411966,0.00673794700205069,0.11556152365955,1.9999999999994,78.8187023103451,"Spatial First",70.4
"6632",91,"Spatial","Smooth",7,621.994282549361,0.125391747665446,"RBF","UCB",NA,1.44222825473071,0.00673794699919869,0.130612787757111,NA,48.3867144947901,"Spatial First",70.4
"6633",91,"Spatial","Smooth",4,621.994282549361,0.125391747665446,"RBF","UCB",NA,1.39585746474754,0.00673794699920764,0.115561549122933,NA,78.8186993970427,"Spatial First",70.4
"6634",91,"Spatial","Smooth",5,621.994282549361,0.125391747665446,"RBF","UCB",NA,1.40444921819715,0.00673794699934401,0.118896530807398,NA,74.8529668241014,"Spatial First",70.4
"6635",91,"Spatial","Smooth",6,621.994282549361,0.125391747665446,"RBF","UCB",NA,1.40801829885634,0.00673794699961484,0.122581379386124,NA,66.9622881491255,"Spatial First",70.4
"6636",91,"Spatial","Smooth",4,610.731201353725,0.141229166170391,"BMT","UCB",5.93017511384246,NA,0.298041556979827,0.00995957367068282,NA,81.5474033487845,"Spatial First",70.4
"6637",91,"Spatial","Smooth",6,610.731201353725,0.141229166170391,"BMT","UCB",5.96478171817861,NA,0.295778757918343,0.0102138021610469,NA,79.9990778295385,"Spatial First",70.4
"6638",91,"Spatial","Smooth",7,610.731201353725,0.141229166170391,"BMT","UCB",6.07970669292261,NA,0.281272975618525,0.0129502240558176,NA,48.0105334866369,"Spatial First",70.4
"6639",91,"Spatial","Smooth",3,610.731201353725,0.141229166170391,"BMT","UCB",5.69106404318947,NA,0.284304196380134,0.0118598522887794,NA,81.6420888962112,"Spatial First",70.4
"6640",91,"Spatial","Smooth",1,610.731201353725,0.141229166170391,"BMT","UCB",6.34988439888683,NA,0.308616253468407,0.00863975025784208,NA,78.6584325458034,"Spatial First",70.4
"6641",91,"Spatial","Smooth",2,610.731201353725,0.141229166170391,"BMT","UCB",5.52170266032261,NA,0.27410593935767,0.0133389516290401,NA,80.0627784369741,"Spatial First",70.4
"6642",91,"Spatial","Smooth",5,610.731201353725,0.141229166170391,"BMT","UCB",5.43595115147362,NA,0.273437231224942,0.0134379148266015,NA,81.5577172454611,"Spatial First",70.4
"6643",93,"Conceptual","Rough",5,666.640525913898,0.0626130791504963,"SimKernel","UCB",NA,0.471899524994032,0.0067379470217919,0.120091141486912,1.09046969856261,75.5502806974506,"Spatial First",58.38
"6644",93,"Conceptual","Rough",3,666.640525913898,0.0626130791504963,"SimKernel","UCB",NA,0.520018970445564,0.00673794700361016,0.114607225276863,1.021827166569,81.6190341618205,"Spatial First",58.38
"6645",93,"Conceptual","Rough",4,666.640525913898,0.0626130791504963,"SimKernel","UCB",NA,0.471392607259981,0.00673794703690332,0.121992500266333,1.09016105378986,70.847297081871,"Spatial First",58.38
"6646",93,"Conceptual","Rough",6,666.640525913898,0.0626130791504963,"SimKernel","UCB",NA,0.444519185612245,0.00673794700508404,0.124804587658419,0.951625911371884,65.5464307241913,"Spatial First",58.38
"6647",93,"Conceptual","Rough",7,666.640525913898,0.0626130791504963,"SimKernel","UCB",NA,0.50629496029423,0.0067379470004528,0.111771049881548,0.802543270909249,82.1778572544132,"Spatial First",58.38
"6648",93,"Conceptual","Rough",8,666.640525913898,0.0626130791504963,"SimKernel","UCB",NA,0.53035998413505,0.00673794702234562,0.132985301930023,1.16291228808985,54.6055888924121,"Spatial First",58.38
"6649",93,"Conceptual","Rough",3,665.81823684171,0.0637693290204991,"RBF","UCB",NA,0.732496668278531,0.00673794699909438,0.116833886749182,NA,81.3133339644726,"Spatial First",58.38
"6650",93,"Conceptual","Rough",1,666.640525913898,0.0626130791504963,"SimKernel","UCB",NA,0.472019862216047,0.00673794700086249,0.113033384757836,1.06184494897309,82.0357836112977,"Spatial First",58.38
"6651",93,"Conceptual","Rough",2,666.640525913898,0.0626130791504963,"SimKernel","UCB",NA,0.562558912740603,0.00673794700685872,0.098377749650301,1.83375373745588,88.9449566339642,"Spatial First",58.38
"6652",93,"Conceptual","Rough",1,665.81823684171,0.0637693290204991,"RBF","UCB",NA,0.703496922775755,0.00673794699908551,0.114214224646525,NA,82.2592090656849,"Spatial First",58.38
"6653",93,"Conceptual","Rough",2,665.81823684171,0.0637693290204991,"RBF","UCB",NA,0.753113096300301,0.00673794699908555,0.0984628915876921,NA,89.0997213652612,"Spatial First",58.38
"6654",93,"Conceptual","Rough",1,642.976806507199,0.0958874754828865,"BMT","UCB",3.9591560141319,NA,0.00673794699908683,0.0355998393130395,NA,82.9564977718369,"Spatial First",58.38
"6655",93,"Conceptual","Rough",2,642.976806507199,0.0958874754828865,"BMT","UCB",3.61384185743755,NA,0.00673794699908569,0.0377764563695414,NA,78.8788318765635,"Spatial First",58.38
"6656",93,"Conceptual","Rough",3,642.976806507199,0.0958874754828865,"BMT","UCB",4.08000147667875,NA,0.00673794699908548,0.0353693282041223,NA,81.1731675342574,"Spatial First",58.38
"6657",93,"Conceptual","Rough",4,642.976806507199,0.0958874754828865,"BMT","UCB",4.3645334859785,NA,0.00673794699908649,0.0338891608485798,NA,72.5338419390428,"Spatial First",58.38
"6658",93,"Conceptual","Rough",5,642.976806507199,0.0958874754828865,"BMT","UCB",4.26325055543334,NA,0.0067379469990856,0.0342605523039756,NA,78.4891782634257,"Spatial First",58.38
"6659",93,"Conceptual","Rough",6,642.976806507199,0.0958874754828865,"BMT","UCB",4.2764014022239,NA,0.00673794699908587,0.0335007775567262,NA,70.1353709322261,"Spatial First",58.38
"6660",93,"Conceptual","Rough",7,642.976806507199,0.0958874754828865,"BMT","UCB",4.14110643722128,NA,0.00673794699908927,0.0346232680300864,NA,80.4923315766104,"Spatial First",58.38
"6661",93,"Conceptual","Rough",8,642.976806507199,0.0958874754828865,"BMT","UCB",5.06366498633882,NA,0.00673794699908575,0.027701050951039,NA,42.6995994620549,"Spatial First",58.38
"6662",93,"Conceptual","Rough",9,642.976806507199,0.0958874754828865,"BMT","UCB",3.56984817992391,NA,0.00673794699908594,0.0474542965250763,NA,55.6179871511814,"Spatial First",58.38
"6663",93,"Conceptual","Rough",6,665.81823684171,0.0637693290204991,"RBF","UCB",NA,0.676275276426293,0.00673794699908681,0.126781117974929,NA,65.432310483133,"Spatial First",58.38
"6664",93,"Conceptual","Rough",9,666.640525913898,0.0626130791504963,"SimKernel","UCB",NA,0.496005424726655,0.00673794700167741,0.131153714377242,1.14138704089683,65.3132968564772,"Spatial First",58.38
"6665",93,"Conceptual","Rough",4,665.81823684171,0.0637693290204991,"RBF","UCB",NA,0.705969403724683,0.00673794699908645,0.123556803685468,NA,70.9475473185411,"Spatial First",58.38
"6666",93,"Conceptual","Rough",5,665.81823684171,0.0637693290204991,"RBF","UCB",NA,0.704950840772889,0.00673794699909292,0.121468754437626,NA,75.757193987734,"Spatial First",58.38
"6667",93,"Conceptual","Rough",8,665.81823684171,0.0637693290204991,"RBF","UCB",NA,0.753328072206597,0.00673794699908659,0.135494878225874,NA,54.9496933345478,"Spatial First",58.38
"6668",93,"Conceptual","Rough",9,665.81823684171,0.0637693290204991,"RBF","UCB",NA,0.722576460374106,0.00673794699909198,0.133044289204748,NA,65.442971332952,"Spatial First",58.38
"6669",93,"Conceptual","Rough",7,665.81823684171,0.0637693290204991,"RBF","UCB",NA,0.722732606824235,0.00673794699908712,0.115308263468186,NA,80.6162559893831,"Spatial First",58.38
"6670",93,"Spatial","Rough",5,452.087836087469,0.364303236676789,"SimKernel","UCB",NA,0.851334562112681,0.0714497518846257,0.0752130407614136,1.9999999960819,43.7193401150958,"Spatial First",78.615
"6671",93,"Spatial","Rough",3,452.087836087469,0.364303236676789,"SimKernel","UCB",NA,0.993277743651006,0.053443211445711,0.0787615813408868,1.99999999829498,35.0541836353797,"Spatial First",78.615
"6672",93,"Spatial","Rough",4,452.087836087469,0.364303236676789,"SimKernel","UCB",NA,0.963763570150998,0.083339510963301,0.0731413717855988,1.99999999717644,79.6454209951354,"Spatial First",78.615
"6673",93,"Spatial","Rough",6,452.087836087469,0.364303236676789,"SimKernel","UCB",NA,1.1283015477668,0.0565432080364234,0.0718163292905927,1.8054876790331,79.3141921050421,"Spatial First",78.615
"6674",93,"Spatial","Rough",7,452.087836087469,0.364303236676789,"SimKernel","UCB",NA,0.999442256309489,0.0543521221023015,0.0792874762778084,1.6872041479419,38.4631564189721,"Spatial First",78.615
"6675",93,"Spatial","Rough",8,452.087836087469,0.364303236676789,"SimKernel","UCB",NA,0.990107061064536,0.0830019312367508,0.0741800915419278,1.858107068218,42.8856461431642,"Spatial First",78.615
"6676",93,"Spatial","Rough",3,449.473816275078,0.367978902778273,"RBF","UCB",NA,0.996632810818288,0.053443139350161,0.0787615406003102,NA,35.054184284823,"Spatial First",78.615
"6677",93,"Spatial","Rough",1,452.087836087469,0.364303236676789,"SimKernel","UCB",NA,1.03971177872655,0.0648254801744924,0.0779296312678196,1.56135040353913,35.405950668204,"Spatial First",78.615
"6678",93,"Spatial","Rough",2,452.087836087469,0.364303236676789,"SimKernel","UCB",NA,1.17262700901447,0.0611487235522517,0.0690139655362615,1.57986266673775,60.0979707001077,"Spatial First",78.615
"6679",93,"Spatial","Rough",1,449.473816275078,0.367978902778273,"RBF","UCB",NA,1.03176154517737,0.0609622127584608,0.0799205740657608,NA,34.4547430480862,"Spatial First",78.615
"6680",93,"Spatial","Rough",2,449.473816275078,0.367978902778273,"RBF","UCB",NA,1.09933656254909,0.0539791185865341,0.0720190737840126,NA,58.7006292238764,"Spatial First",78.615
"6681",93,"Spatial","Rough",1,489.564943562715,0.311605344765093,"BMT","UCB",1.57309605470967,NA,0.0153507752656262,0.0842770797626327,NA,34.720301068869,"Spatial First",78.615
"6682",93,"Spatial","Rough",2,489.564943562715,0.311605344765093,"BMT","UCB",1.83106783542445,NA,0.0129609260739912,0.077419744023879,NA,55.8523470380909,"Spatial First",78.615
"6683",93,"Spatial","Rough",3,489.564943562715,0.311605344765093,"BMT","UCB",1.73824546266639,NA,0.0134996041307868,0.0810789807888694,NA,41.1381218948056,"Spatial First",78.615
"6684",93,"Spatial","Rough",4,489.564943562715,0.311605344765093,"BMT","UCB",1.88266478422345,NA,0.085393336029777,0.0589929189644763,NA,84.2342070803865,"Spatial First",78.615
"6685",93,"Spatial","Rough",5,489.564943562715,0.311605344765093,"BMT","UCB",1.69226003929046,NA,0.0188479104601397,0.0787513154585859,NA,50.915958511187,"Spatial First",78.615
"6686",93,"Spatial","Rough",6,489.564943562715,0.311605344765093,"BMT","UCB",1.56714936010289,NA,0.0121146937466237,0.0806130152661101,NA,81.3186834501847,"Spatial First",78.615
"6687",93,"Spatial","Rough",7,489.564943562715,0.311605344765093,"BMT","UCB",1.79117464933148,NA,0.0132728231700148,0.0804332315832331,NA,45.9265071739856,"Spatial First",78.615
"6688",93,"Spatial","Rough",8,489.564943562715,0.311605344765093,"BMT","UCB",1.9508149774739,NA,0.0209006498443664,0.0757755766730145,NA,48.5305213536767,"Spatial First",78.615
"6689",93,"Spatial","Rough",9,489.564943562715,0.311605344765093,"BMT","UCB",1.7687797215735,NA,0.0115969188029293,0.0814861347437924,NA,46.9282959915294,"Spatial First",78.615
"6690",93,"Spatial","Rough",6,449.473816275078,0.367978902778273,"RBF","UCB",NA,1.0773655128008,0.0528431839322742,0.0728546280403132,NA,79.3091359217465,"Spatial First",78.615
"6691",93,"Spatial","Rough",9,452.087836087469,0.364303236676789,"SimKernel","UCB",NA,0.980763912425965,0.0470375586149628,0.0811355386666681,1.99999996007522,37.5019753063682,"Spatial First",78.615
"6692",93,"Spatial","Rough",4,449.473816275078,0.367978902778273,"RBF","UCB",NA,0.981712640447359,0.0833398717916747,0.0731413630272373,NA,79.6454240999327,"Spatial First",78.615
"6693",93,"Spatial","Rough",5,449.473816275078,0.367978902778273,"RBF","UCB",NA,0.922674345036085,0.0714490218729189,0.0752129214250135,NA,43.719401196597,"Spatial First",78.615
"6694",93,"Spatial","Rough",8,449.473816275078,0.367978902778273,"RBF","UCB",NA,0.990081438210266,0.0861438743223619,0.0741156049613545,NA,42.9126730841946,"Spatial First",78.615
"6695",93,"Spatial","Rough",9,449.473816275078,0.367978902778273,"RBF","UCB",NA,0.990328844853508,0.0470362882374803,0.0811357550375223,NA,37.5020637964614,"Spatial First",78.615
"6696",93,"Spatial","Rough",7,449.473816275078,0.367978902778273,"RBF","UCB",NA,1.00725790056496,0.0542421560316055,0.0802400645044211,NA,38.1755616193598,"Spatial First",78.615
"6697",94,"Conceptual","Rough",1,596.081259771518,0.161828969357491,"BMT","UCB",3.60286935296146,NA,0.00673794699909285,0.0391526611797092,NA,98.3014757020183,"Conceptual First",58.94
"6698",94,"Conceptual","Rough",2,596.081259771518,0.161828969357491,"BMT","UCB",4.04971541868524,NA,0.00673794699909635,0.040568714080198,NA,83.2763258455279,"Conceptual First",58.94
"6699",94,"Conceptual","Rough",5,596.081259771518,0.161828969357491,"BMT","UCB",3.9565409694599,NA,0.00673794699908704,0.0461987839269675,NA,63.0205302892581,"Conceptual First",58.94
"6700",94,"Conceptual","Rough",6,596.081259771518,0.161828969357491,"BMT","UCB",5.68300451645881,NA,0.00673794699908782,0.0308975849979577,NA,19.3636366222003,"Conceptual First",58.94
"6701",94,"Conceptual","Rough",4,596.081259771518,0.161828969357491,"BMT","UCB",4.50770420902341,NA,0.00673794699908878,0.0392375438774153,NA,54.6264302620089,"Conceptual First",58.94
"6702",94,"Conceptual","Rough",3,608.78969477765,0.143959187524346,"SimKernel","UCB",NA,0.798348004358691,0.00673794721280119,0.100442625446682,1.04686306893219,79.0725209558072,"Conceptual First",58.94
"6703",94,"Conceptual","Rough",4,608.78969477765,0.143959187524346,"SimKernel","UCB",NA,0.683414755184349,0.00673794700360328,0.104079352001949,1.02605075104335,57.3087814777045,"Conceptual First",58.94
"6704",94,"Conceptual","Rough",3,596.081259771518,0.161828969357491,"BMT","UCB",4.95184684468099,NA,0.00673794699908902,0.0338834614177097,NA,79.6739942915098,"Conceptual First",58.94
"6705",94,"Conceptual","Rough",6,608.78969477765,0.143959187524346,"SimKernel","UCB",NA,1.36951669456496,0.00841532935265188,0.110735998416122,0.560176405236122,39.4750374417458,"Conceptual First",58.94
"6706",94,"Conceptual","Rough",7,608.78969477765,0.143959187524346,"SimKernel","UCB",NA,0.735494482410794,0.00673794700010152,0.106634384253497,0.856322334721303,38.5563153297639,"Conceptual First",58.94
"6707",94,"Conceptual","Rough",8,608.78969477765,0.143959187524346,"SimKernel","UCB",NA,0.733384515457956,0.00673794740041319,0.100862958174292,0.975788344296339,60.9997825308296,"Conceptual First",58.94
"6708",94,"Conceptual","Rough",5,608.78969477765,0.143959187524346,"SimKernel","UCB",NA,0.795687598750167,0.00673794733425409,0.104204011832915,1.04613998803914,67.6034094046448,"Conceptual First",58.94
"6709",94,"Conceptual","Rough",7,596.081259771518,0.161828969357491,"BMT","UCB",12.2716664743945,NA,0.00673794699912838,0.00749487829280255,NA,73.5268242919973,"Conceptual First",58.94
"6710",94,"Conceptual","Rough",8,596.081259771518,0.161828969357491,"BMT","UCB",5.33432206076271,NA,0.00673794699908712,0.030399355353521,NA,67.3683474475932,"Conceptual First",58.94
"6711",94,"Conceptual","Rough",9,596.081259771518,0.161828969357491,"BMT","UCB",3.74142736240621,NA,0.00673794699914535,0.0498388251964498,NA,56.9236950194039,"Conceptual First",58.94
"6712",94,"Conceptual","Rough",9,608.78969477765,0.143959187524346,"SimKernel","UCB",NA,0.784781758198025,0.00673794703783913,0.10598809387651,1.09285031924044,63.0008780286934,"Conceptual First",58.94
"6713",94,"Conceptual","Rough",1,608.78969477765,0.143959187524346,"SimKernel","UCB",NA,0.830152307767775,0.0067379470132442,0.0866916769405385,1.19578690667394,95.6713593440745,"Conceptual First",58.94
"6714",94,"Conceptual","Rough",2,608.78969477765,0.143959187524346,"SimKernel","UCB",NA,0.922930101464247,0.00673794699920415,0.0810422516225982,0.939431815800376,107.101610264386,"Conceptual First",58.94
"6715",94,"Conceptual","Rough",1,638.259675633005,0.102520400745482,"RBF","UCB",NA,0.949400459681411,0.00673794699908637,0.0880109206894266,NA,97.4856908990365,"Conceptual First",58.94
"6716",94,"Conceptual","Rough",2,638.259675633005,0.102520400745482,"RBF","UCB",NA,0.958842526920133,0.00673794699908961,0.0847874188312619,NA,104.06468616897,"Conceptual First",58.94
"6717",94,"Conceptual","Rough",3,638.259675633005,0.102520400745482,"RBF","UCB",NA,0.898254487922752,0.0067379469990869,0.103124949975842,NA,79.0943711471444,"Conceptual First",58.94
"6718",94,"Conceptual","Rough",4,638.259675633005,0.102520400745482,"RBF","UCB",NA,0.825381315355259,0.0067379469990887,0.106513371512971,NA,58.2385547799761,"Conceptual First",58.94
"6719",94,"Conceptual","Rough",5,638.259675633005,0.102520400745482,"RBF","UCB",NA,0.903525593308611,0.00673794699908742,0.106861232946577,NA,68.175829556838,"Conceptual First",58.94
"6720",94,"Conceptual","Rough",6,638.259675633005,0.102520400745482,"RBF","UCB",NA,33.1105235668448,0.00673794700312633,0.0925200265526309,NA,67.0291042849757,"Conceptual First",58.94
"6721",94,"Conceptual","Rough",7,638.259675633005,0.102520400745482,"RBF","UCB",NA,0.85505243321182,0.00673794699908718,0.110144907849399,NA,38.5879719247973,"Conceptual First",58.94
"6722",94,"Conceptual","Rough",8,638.259675633005,0.102520400745482,"RBF","UCB",NA,0.850540183363106,0.00673794699909559,0.103372528116614,NA,61.5050287316418,"Conceptual First",58.94
"6723",94,"Conceptual","Rough",9,638.259675633005,0.102520400745482,"RBF","UCB",NA,0.887207986298487,0.00673794699909052,0.108381307901581,NA,64.0784381396254,"Conceptual First",58.94
"6724",94,"Spatial","Rough",1,183.455774904146,0.742036319028603,"BMT","UCB",2.37872530080934,NA,0.118141396715176,0.0290114037246925,NA,31.7645332690129,"Conceptual First",89.285
"6725",94,"Spatial","Rough",2,183.455774904146,0.742036319028603,"BMT","UCB",2.30265692525378,NA,0.0128315253431777,0.0455499962026898,NA,49.8508949685827,"Conceptual First",89.285
"6726",94,"Spatial","Rough",5,183.455774904146,0.742036319028603,"BMT","UCB",1.32986015182042,NA,0.0318690357291207,0.0472992555886268,NA,29.447088880424,"Conceptual First",89.285
"6727",94,"Spatial","Rough",6,183.455774904146,0.742036319028603,"BMT","UCB",2.12641512085638,NA,0.0233174623397656,0.0467512947416225,NA,0.471497509423616,"Conceptual First",89.285
"6728",94,"Spatial","Rough",4,183.455774904146,0.742036319028603,"BMT","UCB",2.13255840675231,NA,0.0232017489876812,0.0468233650774247,NA,0.628135515977746,"Conceptual First",89.285
"6729",94,"Spatial","Rough",3,148.498562995256,0.791190896284217,"SimKernel","UCB",NA,0.774677524684082,0.115673265360182,0.0318206736329407,0.863974478701518,19.8845249081463,"Conceptual First",89.285
"6730",94,"Spatial","Rough",4,148.498562995256,0.791190896284217,"SimKernel","UCB",NA,0.938426605020709,0.086876965901195,0.0339154768830937,0.789644653324675,0.909826333918832,"Conceptual First",89.285
"6731",94,"Spatial","Rough",3,183.455774904146,0.742036319028603,"BMT","UCB",2.1110630040461,NA,0.0185827888297452,0.0478803130907127,NA,21.3560097876194,"Conceptual First",89.285
"6732",94,"Spatial","Rough",6,148.498562995256,0.791190896284217,"SimKernel","UCB",NA,0.934226559049388,0.0867744810755075,0.0339170793747014,0.790641153083769,0.745818981611511,"Conceptual First",89.285
"6733",94,"Spatial","Rough",7,148.498562995256,0.791190896284217,"SimKernel","UCB",NA,0.781196003302983,0.125468701962114,0.031079271197205,0.654754637513817,18.20617692133,"Conceptual First",89.285
"6734",94,"Spatial","Rough",8,148.498562995256,0.791190896284217,"SimKernel","UCB",NA,0.724987777300329,0.122931016285245,0.0305387355315263,0.728249111266688,16.1583178612928,"Conceptual First",89.285
"6735",94,"Spatial","Rough",5,148.498562995256,0.791190896284217,"SimKernel","UCB",NA,0.715959949611691,0.124673162388633,0.0282890800826932,0.799211074605077,27.8847572379567,"Conceptual First",89.285
"6736",94,"Spatial","Rough",7,183.455774904146,0.742036319028603,"BMT","UCB",2.32103809540246,NA,0.0239134994392095,0.0433368701391056,NA,26.7450270842324,"Conceptual First",89.285
"6737",94,"Spatial","Rough",8,183.455774904146,0.742036319028603,"BMT","UCB",2.26941447579859,NA,0.028645594454557,0.0434700756844322,NA,22.4567683133596,"Conceptual First",89.285
"6738",94,"Spatial","Rough",9,183.455774904146,0.742036319028603,"BMT","UCB",2.14202424819124,NA,0.0234205837532442,0.0467362979007361,NA,0.735819575513677,"Conceptual First",89.285
"6739",94,"Spatial","Rough",9,148.498562995256,0.791190896284217,"SimKernel","UCB",NA,0.938743245978151,0.0869099681529965,0.0339124401754159,0.789462653921329,0.926371942350622,"Conceptual First",89.285
"6740",94,"Spatial","Rough",1,148.498562995256,0.791190896284217,"SimKernel","UCB",NA,0.61216447380416,0.16651723487656,0.0282168535080077,0.749919965267874,20.5576327340731,"Conceptual First",89.285
"6741",94,"Spatial","Rough",2,148.498562995256,0.791190896284217,"SimKernel","UCB",NA,0.903237015702661,0.109323610996384,0.027194575184815,0.859872479575631,43.2251360745763,"Conceptual First",89.285
"6742",94,"Spatial","Rough",1,150.922734517329,0.787782182606675,"RBF","UCB",NA,0.717199927324122,0.176548320792034,0.030875570273135,NA,23.643671075209,"Conceptual First",89.285
"6743",94,"Spatial","Rough",2,150.922734517329,0.787782182606675,"RBF","UCB",NA,0.815669667179845,0.097646123179047,0.0372410428882803,NA,41.8290675249644,"Conceptual First",89.285
"6744",94,"Spatial","Rough",3,150.922734517329,0.787782182606675,"RBF","UCB",NA,0.800894089355225,0.112160425624854,0.0361811052722782,NA,21.8052925443118,"Conceptual First",89.285
"6745",94,"Spatial","Rough",4,150.922734517329,0.787782182606675,"RBF","UCB",NA,0.791814191363164,0.112971423447702,0.0365117875846657,NA,0.436845061210884,"Conceptual First",89.285
"6746",94,"Spatial","Rough",5,150.922734517329,0.787782182606675,"RBF","UCB",NA,0.765227334303645,0.117397712858161,0.0331980249337004,NA,28.0617430289531,"Conceptual First",89.285
"6747",94,"Spatial","Rough",6,150.922734517329,0.787782182606675,"RBF","UCB",NA,0.791100302057385,0.113114084191069,0.0364461417481408,NA,0.345796536144008,"Conceptual First",89.285
"6748",94,"Spatial","Rough",7,150.922734517329,0.787782182606675,"RBF","UCB",NA,0.776495371609982,0.110098626937912,0.03786879209795,NA,17.0007549468577,"Conceptual First",89.285
"6749",94,"Spatial","Rough",8,150.922734517329,0.787782182606675,"RBF","UCB",NA,0.768477201653417,0.120332575888523,0.0351700951124996,NA,17.3528395268168,"Conceptual First",89.285
"6750",94,"Spatial","Rough",9,150.922734517329,0.787782182606675,"RBF","UCB",NA,0.791854711076965,0.112978648225219,0.0365158893472217,NA,0.446724272861077,"Conceptual First",89.285
"6751",95,"Conceptual","Smooth",1,232.889648231409,0.672525593978724,"RBF","UCB",NA,0.562604908169275,0.252695882481848,0.0295640547113926,NA,41.2483198118763,"Spatial First",89.04
"6752",95,"Conceptual","Smooth",2,232.889648231409,0.672525593978724,"RBF","UCB",NA,0.68041544019526,0.136601545832445,0.0419289444091232,NA,8.59991258220511,"Spatial First",89.04
"6753",95,"Conceptual","Smooth",3,232.889648231409,0.672525593978724,"RBF","UCB",NA,0.688235408392277,0.128931218323656,0.0436967090736774,NA,20.6462452545664,"Spatial First",89.04
"6754",95,"Conceptual","Smooth",4,232.889648231409,0.672525593978724,"RBF","UCB",NA,0.627345336379044,0.151822745152305,0.0354805495754772,NA,56.5103221956299,"Spatial First",89.04
"6755",95,"Conceptual","Smooth",5,232.889648231409,0.672525593978724,"RBF","UCB",NA,0.800963510081684,0.101644371450512,0.0433605840658902,NA,33.5384611042721,"Spatial First",89.04
"6756",95,"Conceptual","Smooth",6,232.889648231409,0.672525593978724,"RBF","UCB",NA,0.683719245856799,0.135213806426905,0.0424570637302492,NA,0.897806475493211,"Spatial First",89.04
"6757",95,"Conceptual","Smooth",7,232.889648231409,0.672525593978724,"RBF","UCB",NA,0.682884558996642,0.135808145236335,0.0424373052654217,NA,5.09807494780711,"Spatial First",89.04
"6758",95,"Conceptual","Smooth",8,232.889648231409,0.672525593978724,"RBF","UCB",NA,0.682110182163916,0.135630198363198,0.042068732634721,NA,12.8544339170628,"Spatial First",89.04
"6759",95,"Conceptual","Smooth",9,232.889648231409,0.672525593978724,"RBF","UCB",NA,0.636881661403401,0.155837297183533,0.0369065102371252,NA,53.4960719424961,"Spatial First",89.04
"6760",95,"Conceptual","Smooth",8,234.945265279433,0.669635117837251,"BMT","UCB",2.26241832334382,NA,0.0296185966538088,0.0472514983857179,NA,13.3040818150195,"Spatial First",89.04
"6761",95,"Conceptual","Smooth",9,234.945265279433,0.669635117837251,"BMT","UCB",2.78638526200604,NA,0.0488980867568599,0.0353716762166443,NA,68.1108473489108,"Spatial First",89.04
"6762",95,"Conceptual","Smooth",1,234.945265279433,0.669635117837251,"BMT","UCB",2.20015747658735,NA,0.11681443867323,0.0336829815693341,NA,31.9185579722933,"Spatial First",89.04
"6763",95,"Conceptual","Smooth",2,234.945265279433,0.669635117837251,"BMT","UCB",2.26030980074098,NA,0.0305453459911285,0.0470573435339854,NA,9.0193971242738,"Spatial First",89.04
"6764",95,"Conceptual","Smooth",1,219.40479351131,0.691487127148115,"SimKernel","UCB",NA,0.364052836619583,0.24229016495594,0.0279865830691754,0.55343557445086,39.9604166667327,"Spatial First",89.04
"6765",95,"Conceptual","Smooth",2,219.40479351131,0.691487127148115,"SimKernel","UCB",NA,0.618250374242135,0.126372061008649,0.0374597543388076,0.798062058717027,8.55390129718931,"Spatial First",89.04
"6766",95,"Conceptual","Smooth",5,234.945265279433,0.669635117837251,"BMT","UCB",2.08044118971953,NA,0.0224366601385548,0.0494802257226057,NA,28.3675522928383,"Spatial First",89.04
"6767",95,"Conceptual","Smooth",6,234.945265279433,0.669635117837251,"BMT","UCB",2.25956696863088,NA,0.0316168071953662,0.0471052212516533,NA,1.1433925467093,"Spatial First",89.04
"6768",95,"Conceptual","Smooth",3,234.945265279433,0.669635117837251,"BMT","UCB",2.33925961326129,NA,0.0204033113836551,0.0491594793217536,NA,24.2426987418777,"Spatial First",89.04
"6769",95,"Conceptual","Smooth",4,234.945265279433,0.669635117837251,"BMT","UCB",1.81016473012463,NA,0.0501422930056836,0.0418740782357457,NA,53.4819423681359,"Spatial First",89.04
